problem,method,rotation_error_deg,translation_error,loss,success_rot_le_5deg,trial
rwhe,ZNN-CORO,0.6107726830030217,0.030525430898257384,0.00032320592835869316,1.0,71.0
axbycz,ZNN-CORO,1.0761592620862581,0.04914969939171206,0.00035528838624192423,1.0,71.0
hand_eye,GNN-SVD,2.7948465740201955,0.3561621955133347,0.01075538061063716,1.0,71.0
rwhe,GNN-SVD,15.346531627065989,0.3749216025966259,0.23361278748114145,0.0,71.0
axbycz,GNN-SVD,9.578883962644374,0.38191148979506706,0.24719222570288119,0.0,71.0
hand_eye,GNN-CORO,2.7948465744611424,0.3561621955133391,0.010755380610625599,1.0,71.0
rwhe,GNN-CORO,15.346531627145593,0.37492160259665325,0.23361278748103467,0.0,71.0
axbycz,GNN-CORO,9.57888396277251,0.38191148979508693,0.2471922257027795,0.0,71.0
hand_eye,ZNN-SVD,0.255393976206723,0.03279128148582258,0.000562657638728417,1.0,72.0
rwhe,ZNN-SVD,0.4606164789135666,0.02046719889773555,0.0001645383645275495,1.0,72.0
axbycz,ZNN-SVD,1.3357402612529505,0.03760595199655833,0.00027008241840516397,1.0,72.0
hand_eye,ZNN-CORO,0.25539398102737665,0.03279128148582262,0.0005626576387286934,1.0,72.0
rwhe,ZNN-CORO,0.4606164815848695,0.02046719889773555,0.0001645383645289608,1.0,72.0
axbycz,ZNN-CORO,1.3357402621763788,0.037605951996554816,0.0002700824184035246,1.0,72.0
hand_eye,GNN-SVD,16.89356333510041,0.5131646928508449,0.09774050929648655,0.0,72.0
rwhe,GNN-SVD,0.7653604940687766,0.39136482265085343,0.0916659196974875,1.0,72.0
axbycz,GNN-SVD,16.92910050539615,0.48877841878461054,0.3334128998933391,0.0,72.0
hand_eye,GNN-CORO,16.893563335172033,0.5131646928508493,0.097740509296442,0.0,72.0
rwhe,GNN-CORO,0.7653604956755234,0.3913648226508739,0.09166591969745419,1.0,72.0
axbycz,GNN-CORO,16.929100505471737,0.48877841878460526,0.3334128998931585,0.0,72.0
hand_eye,ZNN-SVD,0.3550256483441634,0.009845570126178123,0.00037366336784570224,1.0,73.0
rwhe,ZNN-SVD,0.5747296402682102,0.007107760816246755,0.0002293102366836368,1.0,73.0
axbycz,ZNN-SVD,0.6697467052870711,0.03581091487212592,0.00036531743764290844,1.0,73.0
hand_eye,ZNN-CORO,0.3550256518140497,0.009845570126178115,0.00037366336784640415,1.0,73.0
rwhe,ZNN-CORO,0.5747296424065993,0.007107760816246756,0.00022931023668378882,1.0,73.0
axbycz,ZNN-CORO,0.6697467071242745,0.03581091487212514,0.00036531743763932835,1.0,73.0
hand_eye,GNN-SVD,10.798544131258447,0.27121646439547487,0.054074115034614074,0.0,73.0
rwhe,GNN-SVD,9.734220825715946,0.1414971963826538,0.10343006256352061,0.0,73.0
axbycz,GNN-SVD,11.745191045709497,0.26963764915525906,0.12857300809750183,0.0,73.0
hand_eye,GNN-CORO,10.79854413137144,0.27121646439547953,0.05407411503459223,0.0,73.0
rwhe,GNN-CORO,9.734220825841755,0.14149719638266345,0.10343006256347909,0.0,73.0
axbycz,GNN-CORO,11.745191045814181,0.26963764915526656,0.128573008097422,0.0,73.0
hand_eye,ZNN-SVD,0.4073174173240394,0.014482325977792775,0.0006760974645833493,1.0,74.0
rwhe,ZNN-SVD,0.6971826267826505,0.015347541104113184,0.00023524333705846273,1.0,74.0
axbycz,ZNN-SVD,0.9458645594901286,0.02679084035926437,0.0005586451388585441,1.0,74.0
hand_eye,ZNN-CORO,0.4073174203448856,0.01448232597779278,0.0006760974645825618,1.0,74.0
rwhe,ZNN-CORO,0.6971826285475586,0.015347541104113184,0.00023524333705702747,1.0,74.0
axbycz,ZNN-CORO,0.9458645607879601,0.026790840359263667,0.0005586451388569444,1.0,74.0
hand_eye,GNN-SVD,14.254566353943064,0.17492872103314974,0.0720254482663228,0.0,74.0
rwhe,GNN-SVD,10.204003437295526,0.412623633874427,0.1902523318686705,0.0,74.0
axbycz,GNN-SVD,11.517010229725827,0.4437869867886752,0.1531592357471163,0.0,74.0
hand_eye,GNN-CORO,14.254566354028523,0.1749287210331633,0.07202544826628139,0.0,74.0
rwhe,GNN-CORO,10.204003437415528,0.41262363387444817,0.19025233186858262,0.0,74.0
axbycz,GNN-CORO,11.51701022983447,0.4437869867886787,0.1531592357471479,0.0,74.0
hand_eye,ZNN-SVD,0.28871396968566176,0.014106809982395236,0.0006091456798314899,1.0,75.0
rwhe,ZNN-SVD,0.502747264822145,0.010944768810846769,0.00016134550443385015,1.0,75.0
axbycz,ZNN-SVD,1.0189302736320895,0.06900193823226995,0.0006994019199554958,1.0,75.0
hand_eye,ZNN-CORO,0.28871397394240145,0.014106809982395236,0.0006091456798276513,1.0,75.0
rwhe,ZNN-CORO,0.5027472672695947,0.01094476881084678,0.00016134550443259405,1.0,75.0
axbycz,ZNN-CORO,1.0189302748418727,0.06900193823226969,0.0006994019199526036,1.0,75.0
hand_eye,GNN-SVD,1.8186041736557095,0.530326712700566,0.08698281997261022,1.0,75.0
rwhe,GNN-SVD,12.64708803180736,0.16265842468642328,0.0699723088023393,0.0,75.0
axbycz,GNN-SVD,10.25822718716486,0.4664846588022975,0.5847960479099195,0.0,75.0
hand_eye,GNN-CORO,1.8186041743336065,0.5303267127005824,0.08698281997253991,1.0,75.0
rwhe,GNN-CORO,12.647088031904865,0.16265842468644287,0.0699723088023057,0.0,75.0
axbycz,GNN-CORO,10.258227187284163,0.4664846588023202,0.5847960479096801,0.0,75.0
hand_eye,ZNN-SVD,0.5830428039185397,0.015254842018376635,0.0003468469768915167,1.0,76.0
rwhe,ZNN-SVD,0.37042690121609195,0.01432134830109404,0.0003010258636692835,1.0,76.0
axbycz,ZNN-SVD,1.524347744440172,0.034135082183219534,0.0004543102311956336,1.0,76.0
hand_eye,ZNN-CORO,0.5830428060264402,0.015254842018376662,0.0003468469768908591,1.0,76.0
rwhe,ZNN-CORO,0.3704269045397447,0.014321348301094052,0.00030102586366735547,1.0,76.0
axbycz,ZNN-CORO,1.5243477452474539,0.03413508218321972,0.0004543102311942058,1.0,76.0
hand_eye,GNN-SVD,0.3264316366788022,0.37090580830304853,0.03221125726017076,1.0,76.0
rwhe,GNN-SVD,6.257985297351168,0.3193187494575262,0.06770825617843979,0.0,76.0
axbycz,GNN-SVD,15.59407948929747,0.45712257311539145,0.20585765715011234,0.0,76.0
hand_eye,GNN-CORO,0.3264316404414668,0.37090580830305575,0.03221125726014849,1.0,76.0
rwhe,GNN-CORO,6.257985297547944,0.3193187494575408,0.06770825617839965,0.0,76.0
axbycz,GNN-CORO,15.59407948937537,0.45712257311539845,0.20585765715002502,0.0,76.0
hand_eye,ZNN-SVD,0.6069506131161085,0.014276506435855756,0.00022740594762885047,1.0,77.0
rwhe,ZNN-SVD,0.6030353116887556,0.017876837491443857,0.0002957763187043457,1.0,77.0
axbycz,ZNN-SVD,1.617971992112329,0.01955996754853799,0.0007901375408782054,1.0,77.0
hand_eye,ZNN-CORO,0.6069506151433838,0.014276506435855766,0.0002274059476292466,1.0,77.0
rwhe,ZNN-CORO,0.603035313726775,0.017876837491443868,0.0002957763187042841,1.0,77.0
axbycz,ZNN-CORO,1.6179719928738097,0.019559967548539257,0.0007901375408726811,1.0,77.0
hand_eye,GNN-SVD,10.405911609298819,0.1080185507289161,0.043325380245895585,0.0,77.0
rwhe,GNN-SVD,9.126665240702902,0.29975652376197576,0.10215982576595568,0.0,77.0
axbycz,GNN-SVD,11.17665560524875,0.3811335737766107,0.24889749480020093,0.0,77.0
hand_eye,GNN-CORO,10.405911609416377,0.10801855072892702,0.04332538024587568,0.0,77.0
rwhe,GNN-CORO,9.126665240837328,0.29975652376199546,0.10215982576587207,0.0,77.0
axbycz,GNN-CORO,11.176655605358818,0.3811335737766148,0.24889749480003662,0.0,77.0
hand_eye,ZNN-SVD,0.48355997977569304,0.009321977317893745,0.0003529308680169951,1.0,78.0
rwhe,ZNN-SVD,0.7553475010857166,0.01823669943454294,0.00038963132375955057,1.0,78.0
axbycz,ZNN-SVD,0.7211157642263506,0.01602889992711269,0.00020425551314040265,1.0,78.0
hand_eye,ZNN-CORO,0.48355998232025327,0.009321977317893733,0.00035293086801758505,1.0,78.0
rwhe,ZNN-CORO,0.7553475027156914,0.01823669943454294,0.0003896313237571407,1.0,78.0
axbycz,ZNN-CORO,0.7211157659306644,0.016028899927112636,0.00020425551313788006,1.0,78.0
hand_eye,GNN-SVD,2.40079819833074,0.21661965586240853,0.012397988398967682,1.0,78.0
rwhe,GNN-SVD,3.3177799556765235,0.25855938008971646,0.07846834695187767,1.0,78.0
axbycz,GNN-SVD,16.756717506789794,0.45521254458002,0.19954415402058692,0.0,78.0
hand_eye,GNN-CORO,2.4007981988440066,0.21661965586240875,0.012397988398966497,1.0,78.0
rwhe,GNN-CORO,3.3177799560471515,0.2585593800897329,0.07846834695184236,1.0,78.0
axbycz,GNN-CORO,16.756717506860973,0.4552125445800376,0.19954415402044862,0.0,78.0
hand_eye,ZNN-SVD,0.5548733599716186,0.00989240460534779,0.00022876035540567833,1.0,79.0
rwhe,ZNN-SVD,0.9775529740966376,0.015849374031316085,0.0004059578381064702,1.0,79.0
axbycz,ZNN-SVD,1.3392937939272513,0.027516422091057098,0.0008992558554157722,1.0,79.0
hand_eye,ZNN-CORO,0.5548733621878417,0.00989240460534779,0.00022876035540499108,1.0,79.0
rwhe,ZNN-CORO,0.9775529753576224,0.015849374031316067,0.00040595783810671394,1.0,79.0
axbycz,ZNN-CORO,1.3392937948455084,0.027516422091055304,0.0008992558554071785,1.0,79.0
hand_eye,GNN-SVD,7.971100457198946,0.237634145333133,0.020394534245257143,0.0,79.0
rwhe,GNN-SVD,5.060758589640593,0.22125253893870156,0.04952724409929935,0.0,79.0
axbycz,GNN-SVD,11.457971566022714,0.36968355895093685,0.563745030278098,0.0,79.0
hand_eye,GNN-CORO,7.971100457352797,0.2376341453331347,0.020394534245247623,0.0,79.0
rwhe,GNN-CORO,5.0607585898853396,0.22125253893872,0.04952724409928788,0.0,79.0
axbycz,GNN-CORO,11.457971566129922,0.36968355895096267,0.5637450302778149,0.0,79.0
