trial,method,time,tracking_error_fro,x11,x12,x21,x22,x11_true,x12_true,x21_true,x22_true
0.0,ZNN-power-sigmoid,2.43,0.7479075962926567,0.15244526793964278,1.265092735336704,-0.8590569888072775,0.4515717851302134,0.6530407515722648,0.7573227692245437,-0.7573227692245438,0.6530407515722648
0.0,ZNN-power-sigmoid,2.44,0.7465757041159147,0.14462640290718742,1.2687446373744038,-0.8601219804419687,0.43967469474166565,0.6454349983343708,0.7638152020777741,-0.7638152020777742,0.6454349983343708
0.0,ZNN-power-sigmoid,2.45,0.7452523708003982,0.13679729825592002,1.2722903366251748,-0.8611195736501086,0.42774387603476766,0.6377647021345036,0.7702312540473074,-0.7702312540473074,0.6377647021345036
0.0,ZNN-power-sigmoid,2.46,0.7439375017250451,0.12895852895115764,1.2757294070601595,-0.8620495968908315,0.4157802801354286,0.6300306299958922,0.776570283533293,-0.776570283533293,0.6300306299958922
0.0,ZNN-power-sigmoid,2.47,0.7426310037398535,0.12111067287447658,1.279061432829495,-0.8629118842985315,0.4037848639414421,0.6222335553193047,0.7828316566380653,-0.7828316566380653,0.6222335553193047
0.0,ZNN-power-sigmoid,2.48,0.7413327851364963,0.11325431075538374,1.2822860083060854,-0.8637062757140506,0.3917585899943401,0.6143742578057118,0.789014747229531,-0.7890147472295311,0.6143742578057118
0.0,ZNN-power-sigmoid,2.49,0.7400427556196475,0.1053900261029083,1.2854027381284512,-0.8644326167152151,0.3797024263514875,0.6064535233783146,0.7951189370037843,-0.7951189370037842,0.6064535233783146
0.0,ZNN-power-sigmoid,2.5,0.7387608262790113,0.0975184051371133,1.2884112372426446,-0.8650907586467199,0.36761734645840505,0.5984721441039565,0.8011436155469337,-0.8011436155469337,0.5984721441039565
0.0,ZNN-power-sigmoid,2.5100000000000002,0.737486909562018,0.0896400367205274,1.2913111309432275,-0.8656805586493574,0.35550432902131157,0.5904309181139127,0.807088180396146,-0.8070881803961462,0.5904309181139127
0.0,ZNN-power-sigmoid,2.52,0.7362209192471887,0.08175551228949741,1.2941020549133022,-0.8662018796885909,0.3433643578798752,0.582330649524082,0.8129520370998901,-0.8129520370998901,0.5823306495240819
0.0,ZNN-power-sigmoid,2.5300000000000002,0.7349627704181281,0.07386542578546189,1.2967836552635905,-0.8666545905824696,0.3311984218801647,0.5741721483545722,0.8187345992773818,-0.8187345992773818,0.5741721483545723
0.0,ZNN-power-sigmoid,2.54,0.733712379438146,0.06597037358614664,1.299355588570552,-0.8670385660288862,0.3190075147477933,0.5659562304487028,0.8244352886772223,-0.8244352886772223,0.5659562304487028
0.0,ZNN-power-sigmoid,2.5500000000000003,0.7324696639254744,0.05807095443668332,1.3018175219135375,-0.8673536866321712,0.3067926349612469,0.5576837173914165,0.8300535352352224,-0.8300535352352223,0.5576837173914166
0.0,ZNN-power-sigmoid,2.56,0.7312345427290778,0.05016776938065187,1.3041691329109708,-0.867599838929027,0.29455478562539006,0.5493554364271266,0.8355887771314077,-0.8355887771314077,0.5493554364271266
0.0,ZNN-power-sigmoid,2.57,0.7300069359050254,0.042261421691048406,1.3064101097555503,-0.867776915413798,0.28229497434514333,0.5409722203769886,0.8410404608462015,-0.8410404608462014,0.5409722203769886
0.0,ZNN-power-sigmoid,2.58,0.7287867646934233,0.034352516801179865,1.3085401512484693,-0.8678848145630744,0.2700142130993266,0.5325349075556212,0.8464080412157755,-0.8464080412157755,0.5325349075556212
0.0,ZNN-power-sigmoid,2.59,0.7275739514958838,0.026441662235487072,1.3105589668326454,-0.8679234408596311,0.2577135181146627,0.524044341687276,0.8516909814865655,-0.8516909814865655,0.524044341687276
0.0,ZNN-power-sigmoid,2.6,0.7263684198535151,0.018529467540298022,1.3124662766249546,-0.8678927048156972,0.2453939097399373,0.5155013718214642,0.8568887533689473,-0.8568887533689473,0.515501371821464
0.0,ZNN-power-sigmoid,2.61,0.7251700944254246,0.010616544214513276,1.3142618114474656,-0.8677925229955572,0.23305641232031057,0.5069068522480535,0.8620008370900635,-0.8620008370900636,0.5069068522480534
0.0,ZNN-power-sigmoid,2.62,0.7239789009677129,0.0027035056402255706,1.3159453128576684,-0.8676228180374805,0.22070205407177737,0.4982616424118386,0.8670267214458025,-0.8670267214458024,0.49826164241183857
0.0,ZNN-power-sigmoid,2.63,0.7227947663129555,-0.00520903298672413,1.317516533177692,-0.8673835186749801,0.20833186695577258,0.4895666068265996,0.8719659038519165,-0.8719659038519165,0.4895666068265995
0.0,ZNN-power-sigmoid,2.64,0.7216176183501456,-0.013120454726251793,1.318975235522507,-0.8670745597573968,0.19594688655391934,0.48082261498864826,0.8768178903942814,-0.8768178903942815,0.4808226149886482
0.0,ZNN-power-sigmoid,2.65,0.7204473860051025,-0.021030140963594207,1.3203211938271089,-0.8666958822698096,0.1835481519429177,0.47203054128988264,0.8815821958782859,-0.8815821958782859,0.47203054128988264
0.0,ZNN-power-sigmoid,2.66,0.719283999221313,-0.028937471478928927,1.3215541928726748,-0.8662474333522702,0.17113670556957222,0.46319126493034524,0.886258343877352,-0.8862583438773521,0.46319126493034524
0.0,ZNN-power-sigmoid,2.67,0.7181273889412153,-0.03684182451704761,1.3226740283116936,-0.8657291663183598,0.15871359312595704,0.4543056698303065,0.8908458667805765,-0.8908458667805765,0.4543056698303065
0.0,ZNN-power-sigmoid,2.68,0.7169774870878949,-0.04474257685707975,1.3236805066920616,-0.8651410406730693,0.1462798634247176,0.44537464454187115,0.895344305839492,-0.8953443058394921,0.4453746445418712
0.0,ZNN-power-sigmoid,2.69,0.7158342265471961,-0.05263910388226396,1.3245734454801417,-0.8644830221299986,0.13383656827450868,0.4363990821601263,0.8997532112139414,-0.8997532112139414,0.4363990821601263
0.0,ZNN-power-sigmoid,2.7,0.7146975411502273,-0.0605307796497636,1.3253526730827812,-0.8637550826278767,0.1213847623555683,0.42737988023382983,0.9040721420170612,-0.9040721420170613,0.42737988023382983
0.0,ZNN-power-sigmoid,2.71,0.7135673656562582,-0.06841697696052348,1.3260180288682852,-0.8629572003463999,0.10892550309542806,0.41831794067565903,0.9083006663593702,-0.9083006663593702,0.418317940675659
0.0,ZNN-power-sigmoid,2.72,0.7124436357359908,-0.0762970674291645,1.326569363186342,-0.8620893597213881,0.09645985054476029,0.40921416967201735,0.9124383613919581,-0.9124383613919581,0.40921416967201735
0.0,ZNN-power-sigmoid,2.73,0.7113262879552036,-0.08417042155391262,1.3270065373868958,-0.8611515514592574,0.08398886725336305,0.4000694775924195,0.9164848133487693,-0.9164848133487693,0.4000694775924195
0.0,ZNN-power-sigmoid,2.74,0.7102152597587479,-0.09203640878655864,1.3273294238379658,-0.8601437725508082,0.07151361814628428,0.39088477889845225,0.9204396175879808,-0.9204396175879808,0.39088477889845225
0.0,ZNN-power-sigmoid,2.75,0.7091104894548999,-0.09989439760244528,1.327537905942406,-0.8590660262843295,0.059035170400086545,0.3816609920523317,0.9243023786324636,-0.9243023786324637,0.38166099205233167
0.0,ZNN-power-sigmoid,2.7600000000000002,0.7080119162000461,-0.10774375557047772,1.3276318781536043,-0.8579183222580156,0.046554593319254385,0.37239903942505537,0.9280727102093328,-0.9280727102093328,0.3723990394250553
0.0,ZNN-power-sigmoid,2.77,0.7069194799837085,-0.11558384942315375,1.3276112459901186,-0.8567006763916971,0.03407295821274637,0.3630998472041684,0.9317502352885723,-0.9317502352885721,0.36309984720416827
0.0,ZNN-power-sigmoid,2.7800000000000002,0.7058331216138828,-0.12341404512660978,1.3274759260492446,-0.8554131109378846,0.021591338270694354,0.3537643453011427,0.9353345861207389,-0.9353345861207389,0.35376434530114276
0.0,ZNN-power-sigmoid,2.79,0.7047527827027013,-0.13123370795067849,1.3272258460195157,-0.8540556544921234,0.009110808441252645,0.34439346725839,0.9388254042737362,-0.9388254042737363,0.34439346725839004
0.0,ZNN-power-sigmoid,2.8000000000000003,0.7036784056523928,-0.13904220253895422,1.3268609446921305,-0.8526283420026602,-0.003367554692399903,0.3349881501559046,0.9422223406686582,-0.9422223406686582,0.33498815015590466
0.0,ZNN-power-sigmoid,2.81,0.7026099336415529,-0.14683889297886188,1.3263811719713072,-0.8511312147794201,-0.015842673034901666,0.32554933451756,0.9455250556146959,-0.9455250556146959,0.32554933451756
0.0,ZNN-power-sigmoid,2.82,0.7015473106116928,-0.15462314287172502,1.3257864888835613,-0.8495643205022936,-0.028313467101390342,0.3160779642170538,0.948733218843107,-0.948733218843107,0.3160779642170538
0.0,ZNN-power-sigmoid,2.83,0.7004904812540828,-0.1623943154028289,1.3250768675859053,-0.8479277132287332,-0.040778856140021705,0.3065749863835229,0.9518465095402423,-0.9518465095402423,0.30657498638352293
0.0,ZNN-power-sigmoid,2.84,0.6994393909968692,-0.1701517734114741,1.324252291372969,-0.8462214534006591,-0.053237758254321,0.29704135130683235,0.9548646163796263,-0.9548646163796263,0.29704135130683235
0.0,ZNN-power-sigmoid,2.85,0.6983939859924588,-0.17789487946101626,1.3233127546830379,-0.8444456078506741,-0.06568909052536284,0.2874780123425444,0.9577872375530903,-0.9577872375530904,0.2874780123425444
0.0,ZNN-power-sigmoid,2.86,0.6973542131051721,-0.18562299590888715,1.3222582631030075,-0.8426002498075857,-0.07813176913377527,0.2778859258165868,0.9606140808009522,-0.9606140808009523,0.27788592581658683
