trial,method,rotation_error_x_deg,translation_error_x,rotation_error_y_deg,translation_error_y,rotation_error_z_deg,translation_error_z,worst_rotation_error_deg,worst_translation_error,final_loss,success_rot_le_5deg
47.0,GNN-CORO,7.565034084694408,0.3182805459766139,14.349060810529975,0.29100994967310134,12.156795210888873,0.2819335648852531,14.349060810529975,0.3182805459766139,0.24942089806551979,0.0
48.0,ZNN-CORO,0.5757065538421148,0.0176026735705573,0.3639171155638141,0.0208541822350088,0.23437201785188255,0.02227405755698237,0.5757065538421148,0.02227405755698237,0.0006915016867047918,1.0
48.0,GNN-CORO,5.85292523004021,0.26384730025251235,10.562229532181883,0.36158067961998713,6.618951465184257,0.30944342381295153,10.562229532181883,0.36158067961998713,0.1918369520742952,0.0
49.0,ZNN-CORO,1.3042216769294195,0.033784194335482375,0.9226832787462741,0.027954661385929575,0.3748911313708976,0.009152748263785522,1.3042216769294195,0.033784194335482375,0.00037596797080754964,1.0
49.0,GNN-CORO,11.330663282778767,0.10210075651156686,3.4873518881895755,0.20118951319396094,16.447321801900717,0.19473510510503178,16.447321801900717,0.20118951319396094,0.18014782687001626,0.0
50.0,ZNN-CORO,1.0246483862816766,0.007698849966946114,0.44253857779192896,0.004080514427069007,1.0821091510191359,0.010093960403174973,1.0821091510191359,0.010093960403174973,0.0006190959191493765,1.0
50.0,GNN-CORO,7.228606178166954,0.4223831162864093,16.67627892346288,0.2164133048818515,6.649697496758302,0.09460697998859698,16.67627892346288,0.4223831162864093,0.2288444525569262,0.0
51.0,ZNN-CORO,0.26744303763108307,0.0423835654413145,0.4101047278981906,0.02251200014225686,0.4621295638133216,0.016678801192113818,0.4621295638133216,0.0423835654413145,0.00031216711172865185,1.0
51.0,GNN-CORO,9.070975460866082,0.3751194961861326,7.7338168048148725,0.18883235442869048,3.1298947981606005,0.1299265066959209,9.070975460866082,0.3751194961861326,0.14023553441034553,0.0
52.0,ZNN-CORO,1.1512196698406607,0.018014308040367185,0.9335275035677176,0.02506783685382398,0.3702858456370024,0.011848845043091952,1.1512196698406607,0.02506783685382398,0.0008188344609856733,1.0
52.0,GNN-CORO,9.825683282824532,0.15336278870199702,5.25146065357557,0.3085785437138269,16.111473986346134,0.5192282718552153,16.111473986346134,0.5192282718552153,0.37526604604241653,0.0
53.0,ZNN-CORO,0.5850603859750988,0.021974625300722014,0.7482276068166537,0.013869359712596948,0.4383322663208416,0.020514091197303914,0.7482276068166537,0.021974625300722014,0.00025192258531603465,1.0
53.0,GNN-CORO,14.857299334246239,0.15053695269671266,1.8552522855939968,0.17284882619820696,11.643495281107347,0.2379988750582273,14.857299334246239,0.2379988750582273,0.15697367653663924,0.0
54.0,ZNN-CORO,0.8955547639488272,0.010560218078391305,0.2780939336054954,0.00841217549384649,0.943228737363786,0.01994667852475734,0.943228737363786,0.01994667852475734,0.0004645597745719068,1.0
54.0,GNN-CORO,10.139030339620017,0.09913130936105564,10.029007065384295,0.2055725305733838,6.2091086204335575,0.2255357256851441,10.139030339620017,0.2255357256851441,0.1699097354391567,0.0
55.0,ZNN-CORO,0.8020201229755454,0.038698459255064356,0.2094281459444555,0.0304805601470966,0.8254759693115558,0.029146909747321863,0.8254759693115558,0.038698459255064356,0.0007454383935601468,1.0
55.0,GNN-CORO,9.271947699156659,0.23535823036361295,4.320515859366482,0.12671268399051092,10.217416566253677,0.19465415765425345,10.217416566253677,0.23535823036361295,0.3905058245513551,0.0
56.0,ZNN-CORO,0.9178223044564208,0.02576804546221422,0.696401865393033,0.031643414808542096,0.4338788729466723,0.013785969090920731,0.9178223044564208,0.031643414808542096,0.0010848500173306344,1.0
56.0,GNN-CORO,6.376179146385294,0.22238558859510812,2.1640799553340067,0.42035209184852934,14.77767323609285,0.2855375170594261,14.77767323609285,0.42035209184852934,0.578310175430782,0.0
57.0,ZNN-CORO,2.055893755812748,0.01967542799135087,0.5665460105576176,0.011770532446511847,1.5211544757816389,0.021503543122518176,2.055893755812748,0.021503543122518176,0.0005214692870126003,1.0
57.0,GNN-CORO,16.44252261549116,0.25635867997797906,6.193598622576279,0.515866607261618,8.894674639401275,0.3747165955274124,16.44252261549116,0.515866607261618,0.6767186196913881,0.0
58.0,ZNN-CORO,0.3353164343398457,0.03245559146257598,0.19916363594446548,0.01259548293689899,0.553679569449846,0.031606530838954004,0.553679569449846,0.03245559146257598,0.0004764499005536619,1.0
58.0,GNN-CORO,8.186881910899052,0.1934127729380631,8.35490523964893,0.19282988661384515,1.2647326081141523,0.35013762525897074,8.35490523964893,0.35013762525897074,0.11439199232052395,0.0
59.0,ZNN-CORO,1.3991830051746137,0.03231553293286865,0.3089853371591179,0.015588005245091092,1.2569495435350777,0.02677796043281106,1.3991830051746137,0.03231553293286865,0.0007159263837545945,1.0
59.0,GNN-CORO,7.918868587971643,0.41051940704735745,6.537753428153735,0.19417480758797548,6.926258603040248,0.23119088801852175,7.918868587971643,0.41051940704735745,0.16576221491130738,0.0
60.0,ZNN-CORO,0.400682391763936,0.01579065893523139,0.23094934033641792,0.013348278332790975,0.2519686848827076,0.014556278556449429,0.400682391763936,0.01579065893523139,0.0003326910651730025,1.0
